id,cd,emd
04530566/7e7ec66ebdd4df7ed1745f739fc0fa03,0.010547078,0.0023568005
04530566/4f245403e6366d48fb3294f1e40c8a29,0.007759017,0.0032498923
04530566/3f6340ffdc0de35caba19ce79eba1cbe,0.008119085,0.0046046036
04530566/f678356e3e61872a28730ed49126392b,0.014554219,0.006254584
04530566/b10850ed8a61d4dd148bc340784a8c1,0.00528214,0.0020496568
04530566/78c2790d999b0f9c1403af6fa4ab17f0,0.0053624483,0.0020897076
04530566/da4003977c998e81f74f6fb7142d37cb,0.008881312,0.003638996
04530566/6b72a64f1a6a745ec99bbfcf5650bf52,0.007767848,0.0023628108
04530566/bb248dedd82b2f28deed0e4a55ad5dd6,0.0082089575,0.0016666627
04530566/22a66588db3822831d20b5ad5ef1cb1b,0.0072337347,0.0026902508
04530566/a53eb39c51a7e0a2dcb7d7c06abe0da3,0.006632291,0.0017099741
04530566/1994120ab63fd4fa3df8f4ac45647158,0.008055676,0.0028829603
04530566/e88c7403ff401716b7002bddf0942f8e,0.006244907,0.002784332
04530566/d9ca42c1199196a8f8785957fc1b208,0.008064756,0.0030336685
04530566/9c92fb3f3a4fbe8cac932f3ba44b77b,0.00685627,0.001974039
04530566/296f0b6a15012e33d87f29c9afcc633e,0.007474594,0.0034931845
04530566/43f7e9f8ad44e8236557d610dab4f1b2,0.006503497,0.002293529
04530566/7d3eb0d2de5c5b8672a78a0929ee12bc,0.0075231595,0.0033978526
04530566/37aeaa30913d6ac73e7331a68f273ff6,0.0089304615,0.0037234223
04530566/390de3a1bd0191c881d9d9b1473043a2,0.008140119,0.001610247
04530566/f582d2315b6182ec6f6b59ea659e8324,0.012813175,0.0033863748
04530566/cdd493581ed137c5a6dae8586082d789,0.0055560293,0.0021710463
04530566/c9d1159874c934f16f1b09a7281511b8,0.004457093,0.0019506613
04530566/544ed8713bb6b697846f1b9d68a7eecd,0.0068778326,0.0032093318
04530566/63c241d90e86ddb5a70cfb3232f40c6,0.009758795,0.0038923328
04530566/6834c4f307753dd1427c8de062c1497a,0.0046806936,0.0012667079
04530566/501154d9504b62b9da27170f98feb295,0.010009326,0.0063600284
04530566/c8bce97e59665f2811b9a587ace886f7,0.008498032,0.0014535158
04530566/f5812d814e114a185c8b6bf3197caaf6,0.0068418714,0.001322805
04530566/5702b12bfba4b9eb9223657c918f0a45,0.0055352766,0.0019315743
04530566/c8f5f746daa5bd96b34ff70ac6c9e4d5,0.0061799623,0.0024883102
04530566/f36e77f80e2944ae73fb6350806be955,0.0071305158,0.0034082094
04530566/fd52c80ae21d19251e0d0f6bac6856eb,0.007444449,0.0033642643
04530566/13b7b299d346020a4de203ef6842ee61,0.009818377,0.0039330106
04530566/cb79681fc1caae04a63e14ddd32fec78,0.0056746807,0.0029743102
04530566/291e48a99be418846c03c11657c96c60,0.006580756,0.0012065193
04530566/54da496566d05afb568b456e2715b08f,0.0057135522,0.001254921
04530566/758c75266d7788c0f5678db9e73ab77e,0.0071549746,0.0026548503
04530566/b7f288e9187a72ea5d3426ee101e9f8e,0.0067616594,0.0028351157
04530566/af09fac5d37072a3b830672ec83e0072,0.0072267335,0.002681192
04530566/577acbe57ebdcbbdeeb8eb76c515e836,0.005736802,0.0017151644
04530566/c6e127fca727e2be3d312efac35b8a09,0.006621111,0.0011607753
04530566/a5a16ec8ebc811f1aff407511d7dfc96,0.009367317,0.0037997558
04530566/86e404c548d965c6d28357d0413f2f80,0.0100103095,0.0026161522
04530566/128ab8b74fa037597fe03c0a35dc1886,0.004483455,0.0013083415
04530566/a473fe0a7f11c7ae9041531b90641b86,0.0050141905,0.0028178063
04530566/5fd55e301007884c742bc8027e4951ae,0.0059148436,0.0025740769
04530566/47133569866031669268271e4d570275,0.0037520556,0.0018522763
04530566/2b58ca08b8f93769c5408f4f799fe72,0.004256633,0.0009773072
04530566/54b6788d413eb45bf6b4f9d652536b82,0.0095423125,0.0025230139
04530566/fd488ccadbc89bc7ece8bb633fd3452d,0.010532433,0.004092613
04530566/409ff4fbba1ba94adab1bb7802748e9e,0.00589808,0.0021057536
04530566/2e620c48f90f6fb2f569f587daa38158,0.004669415,0.001326064
04530566/f03f7c963928073227ac692756be9e24,0.0042973827,0.0013522884
04530566/c2d71194be5909a75f71e6fef75fd750,0.007329315,0.002247958
04530566/8682988328acbc62b8acbfab1478caa1,0.007862322,0.003402534
04530566/5adf37321156a7bcbfe1cbc47170312,0.0044481196,0.0027835674
04530566/c7fb35a9ca583715ef0445a3d98d3d35,0.007577837,0.003166332
04530566/5b45a9913b90c67f8e2d64007fd7ea91,0.0077346126,0.001942357
04530566/925c05dbefada808cfe472915a175bb,0.009151302,0.0048246076
04530566/3750fdd9ef7f941d2173755309fd0db7,0.0069928914,0.005615781
04530566/f8cf09473d99d5ebfb7214357e073eb7,0.009780437,0.0041359146
04530566/8fdc3288bd73ef58a127697b1776e4b1,0.0061718673,0.002562913
04530566/528689641a6562e7bd7a55708242b1bb,0.00880496,0.0032905086
04530566/ca586d3aa941479ed95226c21abfd72,0.009268674,0.018764226
04530566/1d5ff455b6ebd04e413559acd5524c40,0.005626901,0.002041871
04530566/438a1ce3825bc06a18803813f0c0dee8,0.0068707773,0.0030666778
04530566/370ab590d5f9f6e12998de2923cbf8ed,0.007662567,0.0032373206
04530566/a8976b06101853deb4d272023dce0149,0.007330463,0.002947896
04530566/66a90b7b92ff2549f2635cfccf45023,0.008356252,0.0039230078
04530566/8b92073eb06f0365e18960ef54b079a3,0.0075421426,0.004871381
04530566/1a2f00c6886f14354d85fb76de815344,0.0054547237,0.0018441973
04530566/5c54100c798dd681bfeb646a8eadb57,0.0057250587,0.0033555047
04530566/c172ec6226c1374c43a8324aee7340e,0.0043837135,0.0011708282
04530566/5c0e6663c131610a2c3770cecdd58208,0.0031785693,0.00061537256
04530566/a85ef79371cb1edb52fd6b83c5929135,0.008495994,0.0037732897
04530566/294644520ccc2ce27795dd28016933fc,0.004060201,0.0015034459
04530566/44c07d26323910f4fdef75f370a46dd5,0.005922373,0.0032922414
04530566/5aaec5938224841f36cf5f476d32636f,0.0072469534,0.0019584424
04530566/b33a673da4745b08b5ee11a06ae8ae58,0.0047749947,0.0018078019
04530566/ace32fcd2b6c3fd081e9f45621d2c8eb,0.011169482,0.0024507002
04530566/efdfd88f3fcbc162b4c316c21a905ad4,0.019826945,0.0020158133
04530566/a88fa5daf540c14a4f6190a680acb783,0.0060997936,0.002247768
04530566/9902e521bbd9ff3348d84ab7c5cd4c19,0.0073039522,0.00096512935
04530566/63d91bce2f3d26abdeb3e56da26a6974,0.008106943,0.002365238
04530566/b71deabf89e42df5cb167b89a3c3ef9a,0.007324542,0.0009651072
04530566/9c41a1bc835ab6d81194cbd9c0740031,0.0066489717,0.0021590989
04530566/5bcfb42ffc3490c4af802a9d0ab09410,0.016391097,0.006803138
04530566/787e381b4a968a55af5574caf3b1433d,0.005070751,0.0016169139
04530566/4c6e4bc79308e23e480060a68009533d,0.0077950214,0.0016249091
04530566/ed397dd3d2ca4c8a69852296a4bb593c,0.0072699646,0.0021832515
04530566/f4f66aef4ae1ca243146aa85e47ab8e1,0.008944421,0.0023211983
04530566/f81ae8a4452ad290aa9bbcb26e1c5ea7,0.0044099437,0.0016554098
04530566/22bfa8eb9cdce735d90cecb09ba6f1b8,0.0058262474,0.0027145208
04530566/8411cba605709e46c26de8baaf779d69,0.009916119,0.003271292
04530566/a88f4ec8440e412c92336765b86c93d9,0.005414893,0.0017278196
04530566/d25531bd6b7b8274ceb0dd441125df3e,0.0056701284,0.0018718147
04530566/1660bbd9c43284d98bfe41fc81907f54,0.0070105237,0.0018199959
04530566/203d75b8112369d66a4afad911312b2b,0.005652181,0.002982178
04530566/7b7847ccb4f15fa9b1bb46d2556ba67d,0.006010437,0.0024155315
04530566/159d09a7bd7d09a59f1deb04fb8ae481,0.012220252,0.0026248717
04530566/2ee1a459db90488826fea6918e74b120,0.006905883,0.0029953881
04530566/a36f6174628ee5807789fc10abcbc749,0.0050062127,0.0026182837
04530566/d3f6fc016f72c08f1346991b5a9f4d21,0.005013191,0.0016387844
04530566/a49537b465965537fe3128d27fad4d2,0.004508049,0.0012727127
04530566/341905f73563a75717e4d86bbbb01f9f,0.0077024014,0.0031991655
04530566/9bdb0cf464f5c65956b5365bdce185d,0.005161112,0.0018052643
04530566/5c6c725a75645a305de2c7f7608a946f,0.005056778,0.0025547987
04530566/99f00898c6b373d5eb2c303a0e0d287b,0.0064179543,0.0025922167
04530566/4214845c44563c5fb1bb46d2556ba67d,0.007601401,0.0018096202
04530566/724b7c80ebd318cd5a7da3f7c33cd566,0.0092462655,0.0021257796
04530566/707f009ba421780c2af11d59b11e0199,0.011847904,0.004857871
04530566/1a2b1863733c2ca65e26ee427f1e5a4c,0.0071101435,0.0011849665
04530566/77aacd8997c67145cf10e9e4657f415e,0.010049777,0.0016355894
04530566/a7f5b96f138649c6bc30e923e47d8bd4,0.004129165,0.0021071045
04530566/b04e4650e547e0509803291b0f4bf532,0.008726838,0.0064574
04530566/e3206eef4da407e7c08fee43ebed0bfa,0.010411648,0.0029198471
04530566/9a7b0effb53375625f647c1b0a6369bc,0.005405944,0.0018056514
04530566/223d2316bb8b74a979170a5f8beda902,0.0064869095,0.0028583196
04530566/cc03dbbf18adc483bcf964ea747b39ec,0.006785818,0.0027208927
04530566/850d6a53ae03a9aab2640ff8dd6f4f82,0.0081908535,0.0048431344
04530566/94aeb294adb9be58b05dfc874f00d5f3,0.0058136773,0.0026051514
04530566/83ca38043fa57a7de8e8428fe69dbbc6,0.0053910585,0.0019448486
04530566/12900e06f0f4ec9e49f471d054f6b528,0.0072938614,0.0026372964
04530566/3c3161464bb86b2d3ece64552d44d319,0.0072643515,0.003293585
04530566/425ff664205d2a7f5c0be177939e290,0.008914184,0.002556493
04530566/6db27ae2c9cf722d1743d8ffcf66c439,0.0071797417,0.0027752176
